"pagegroupname","devicetypename","goalcomplete","bucket","session_loadtime","sticky_beacons","session_persistence","session_persistence_25","session_persistence_50","session_persistence_75","avg_page_index","avg_page_position","page_beacons","page_timer","non_bounce_sessions","page_visit_time","session_duration","session_length","sessions","bounces","beacons","bounce_rate","session_duration_minutes","bucket_label","retention_rate","beacon_pc","website"
"homepage","Desktop","0","7600","43375.573455887","3201","3.838","1","3","5","1.771","0.65861944","5929","7549.0","664","198","1225","3.843","5929","2299","20014","43.67","20.42","7.5 - 7.6 s","0.5398886827458256","0.34804542072376554","3"
"homepage","Desktop","0","7700","42305.086121985","3075","3.912","1","2","5","1.721","0.657476201","5696","7650.0","582","203","1262","3.833","5696","2218","19414","43.37","21.03","7.6 - 7.7 s","0.5398525280898876","0.34804542072376554","3"
"homepage","Desktop","0","7800","42913.124705338","3015","3.819","1","2","5","1.745","0.651543862","5491","7750.0","534","202","1232","3.842","5491","2054","18696","41.44","20.53","7.7 - 7.8 s","0.5490803132398471","0.34804542072376554","3"
"homepage","Desktop","0","7900","43106.329196839","2879","3.978","1","3","5","1.71","0.652426986","5325","7850.0","564","209","1295","3.861","5325","2028","18328","42.6","21.58","7.8 - 7.9 s","0.5406572769953052","0.34804542072376554","3"
"homepage","Desktop","0","8000","42882.545035269","2707","3.991","1","2","5","1.715","0.656734213","5021","7951.0","540","207","1327","3.867","5021","1934","17302","43.16","22.12","7.9 - 8.0 s","0.5391356303525194","0.34804542072376554","3"
"homepage","Desktop","0","8100","44049.745257101","2688","3.954","1","2","5","1.718","0.651675429","4911","8050.0","467","208","1307","3.882","4911","1889","16979","42.51","21.78","8.0 - 8.1 s","0.5473427000610873","0.34804542072376554","3"
"homepage","Desktop","0","8200","44110.299618988","2578","3.779","1","2","5","1.721","0.662119542","4843","8150.0","506","205","1205","3.733","4843","1866","16086","43.03","20.08","8.1 - 8.2 s","0.5323146809828618","0.34804542072376554","3"
"homepage","Desktop","0","8300","44200.092029372","2560","3.823","1","2","5","1.689","0.6497223","4635","8250.0","468","207","1245","3.801","4635","1744","15712","41.85","20.75","8.2 - 8.3 s","0.552319309600863","0.34804542072376554","3"
"homepage","Desktop","0","8400","45389.743776562","2456","3.837","1","2","5","1.715","0.652779203","4470","8350.0","468","210","1302","3.824","4470","1713","15196","42.8","21.7","8.3 - 8.4 s","0.5494407158836689","0.34804542072376554","3"
"homepage","Desktop","0","8500","44583.998300722","2297","3.874","1","3","5","1.709","0.66121575","4347","8450.0","441","202","1250","3.756","4347","1733","14586","44.37","20.83","8.4 - 8.5 s","0.5284103979756154","0.34804542072376554","3"
"homepage","Desktop","0","8600","44784.764654564","2256","3.714","1","2","5","1.713","0.666109547","4226","8551.0","435","197","1182","3.696","4226","1670","13889","44.05","19.7","8.5 - 8.6 s","0.5338381448177946","0.34804542072376554","3"
"homepage","Desktop","0","8700","46219.228481769","2163","3.902","1","2","5","1.685","0.657775939","4017","8650.0","410","205","1271","3.787","4017","1554","13499","43.08","21.18","8.6 - 8.7 s","0.5384615384615384","0.34804542072376554","3"
"homepage","Desktop","0","8800","47389.554771324","2128","3.826","1","2","5","1.733","0.654914369","3940","8750.0","380","209","1270","3.8","3940","1518","13405","42.64","21.17","8.7 - 8.8 s","0.5401015228426396","0.34804542072376554","3"
"homepage","Desktop","0","8900","45952.806869801","1961","3.962","1","3","5","1.651","0.65402449","3645","8849.0","360","210","1264","3.783","3645","1431","12270","43.56","21.07","8.8 - 8.9 s","0.537997256515775","0.34804542072376554","3"
"homepage","Desktop","0","9000","45576.152597265","1963","3.898","1","2","5","1.673","0.654988725","3652","8949.0","388","206","1226","3.768","3652","1445","12210","44.27","20.43","8.9 - 9.0 s","0.537513691128149","0.34804542072376554","3"
"homepage","Desktop","0","9100","47169.941053324","1861","3.934","1","2","5","1.674","0.662614667","3514","9050.0","367","208","1261","3.757","3514","1391","11713","44.2","21.02","9.0 - 9.1 s","0.5295959021058623","0.34804542072376554","3"
"homepage","Desktop","0","9200","48625.448982444","1724","3.941","1","2","5","1.579","0.67176963","3370","9152.0","327","205","1198","3.596","3370","1405","10780","46.17","19.97","9.1 - 9.2 s","0.511572700296736","0.34804542072376554","3"
"homepage","Desktop","0","9300","46543.509967987","1775","3.729","1","2","5","1.665","0.661479213","3326","9250.0","328","205","1174","3.655","3326","1326","10832","44.23","19.57","9.2 - 9.3 s","0.5336740829825616","0.34804542072376554","3"
"homepage","Desktop","0","9400","46604.221905991","1778","3.896","1","2","5","1.649","0.646746319","3227","9350.0","322","209","1254","3.796","3227","1226","10977","42.2","20.9","9.3 - 9.4 s","0.5509761388286334","0.34804542072376554","3"
"homepage","Desktop","0","9500","46526.395050506","1673","3.922","1","2","5","1.623","0.646678408","3049","9450.0","308","208","1228","3.775","3049","1153","10378","42.06","20.47","9.4 - 9.5 s","0.5487044932764841","0.34804542072376554","3"
"homepage","Desktop","0","9600","47603.006487855","1581","3.784","1","2","5","1.663","0.669955743","3052","9551.0","294","198","1148","3.623","3052","1253","9912","45.43","19.13","9.5 - 9.6 s","0.5180209698558322","0.34804542072376554","3"
"homepage","Desktop","0","9700","47221.273619627","1560","3.953","1","3","5","1.653","0.661101484","2966","9650.0","315","205","1216","3.732","2966","1199","9825","45.23","20.27","9.6 - 9.7 s","0.5259608900876601","0.34804542072376554","3"
"homepage","Desktop","0","9800","46395.054393597","1486","3.952","1","2","5","1.601","0.666675185","2855","9750.0","278","202","1234","3.658","2855","1188","9368","46.1","20.57","9.7 - 9.8 s","0.5204903677758319","0.34804542072376554","3"
"homepage","Desktop","0","9900","49846.320247086","1473","4.031","1","3","5","1.677","0.653351267","2747","9851.0","297","216","1378","3.839","2747","1082","9361","44.16","22.97","9.8 - 9.9 s","0.5362213323625774","0.34804542072376554","3"
"homepage","Desktop","0","10000","46355.849700072","1447","4.075","1","3","5","1.707","0.645642581","2655","9949.0","284","209","1362","3.928","2655","1018","9258","42.94","22.7","9.9 - 10.0 s","0.5450094161958569","0.34804542072376554","3"
"homepage","Desktop","0","10100","47264.529030361","1396","3.956","1","3","5","1.64","0.652107409","2588","10051.0","258","213","1368","3.774","2588","1031","8772","44.25","22.8","10.0 - 10.1 s","0.5394126738794436","0.34804542072376554","3"
"homepage","Desktop","0","10200","49011.961883986","1312","3.839","1","2","5","1.681","0.665403245","2502","10149.0","226","214","1329","3.695","2502","1011","8269","44.42","22.15","10.1 - 10.2 s","0.5243804956035172","0.34804542072376554","3"
"homepage","Desktop","0","10300","49267.959495094","1266","3.832","1","2","5","1.575","0.659480523","2401","10250.0","206","205","1176","3.596","2401","979","7771","44.6","19.6","10.2 - 10.3 s","0.5272802998750521","0.34804542072376554","3"
"homepage","Desktop","0","10400","48330.807781228","1280","3.895","1","2","5","1.703","0.650606267","2355","10352.0","237","205","1275","3.82","2355","920","8043","43.44","21.25","10.3 - 10.4 s","0.5435244161358811","0.34804542072376554","3"
"homepage","Desktop","0","10500","50271.535348062","1285","3.623","1","2","4","1.689","0.658048352","2364","10451.0","223","215","1241","3.659","2364","924","7745","43.16","20.68","10.4 - 10.5 s","0.5435702199661591","0.34804542072376554","3"
"homepage","Desktop","0","10600","50048.924535526","1144","3.924","1","2","5","1.671","0.675546608","2278","10550.0","212","199","1227","3.642","2278","964","7397","46.66","20.45","10.5 - 10.6 s","0.5021949078138718","0.34804542072376554","3"
"homepage","Desktop","0","10700","51065.675071729","1221","3.857","1","3","5","1.653","0.658248525","2290","10648.0","217","212","1267","3.71","2290","928","7542","44.77","21.12","10.6 - 10.7 s","0.5331877729257642","0.34804542072376554","3"
"homepage","Desktop","0","10800","50182.48492477","1110","3.731","1","2","5","1.607","0.65842959","2092","10750.0","212","206","1151","3.587","2092","829","6698","44.1","19.18","10.7 - 10.8 s","0.5305927342256214","0.34804542072376554","3"
"homepage","Desktop","0","10900","49048.96351954","1155","4.073","1","3","5","1.582","0.645003821","2127","10852.0","224","206","1279","3.794","2127","845","7233","44.4","21.32","10.8 - 10.9 s","0.5430183356840621","0.34804542072376554","3"
"homepage","Desktop","0","11000","49596.930046365","1168","3.808","1","2","5","1.646","0.64371888","2093","10951.0","216","210","1312","3.772","2093","793","7082","42.25","21.87","10.9 - 11.0 s","0.5580506450071667","0.34804542072376554","3"
"homepage","Desktop","0","11100","49211.567666262","1129","3.937","1","2","5","1.626","0.645903486","2059","11050.0","217","212","1295","3.785","2059","809","6980","43.92","21.58","11.0 - 11.1 s","0.5483244293346284","0.34804542072376554","3"
"homepage","Desktop","0","11200","50418.087674772","1066","4.025","1","3","5","1.614","0.647704107","1971","11150.0","188","204","1230","3.791","1971","778","6736","43.63","20.5","11.1 - 11.2 s","0.5408422120750888","0.34804542072376554","3"
"homepage","Desktop","0","11300","50857.201486752","1021","3.943","1","3","5","1.616","0.653910426","1903","11250.0","195","215","1260","3.732","1903","769","6323","45.02","21.0","11.2 - 11.3 s","0.536521282186022","0.34804542072376554","3"
"homepage","Desktop","0","11400","50967.224605219","987","4.14","1","3","5","1.675","0.650165307","1834","11349.0","183","209","1307","3.903","1834","733","6331","44.4","21.78","11.3 - 11.4 s","0.5381679389312977","0.34804542072376554","3"
"homepage","Desktop","0","11500","54025.264187526","934","3.988","1","3","5","1.694","0.666990265","1795","11451.0","196","209","1274","3.769","1795","738","5961","46.15","21.23","11.4 - 11.5 s","0.5203342618384401","0.34804542072376554","3"
"homepage","Desktop","0","11600","51256.288866299","976","3.892","1","3","5","1.581","0.645014277","1786","11550.0","177","211","1243","3.708","1786","695","5895","43.19","20.72","11.5 - 11.6 s","0.5464725643896976","0.34804542072376554","3"
"homepage","Desktop","0","11700","50980.178901154","957","4.273","1","3","5","1.606","0.641929233","1759","11651.0","176","218","1419","3.931","1759","695","6200","43.9","23.65","11.6 - 11.7 s","0.5440591245025582","0.34804542072376554","3"
"homepage","Desktop","0","11800","52301.848003406","941","4.077","1","3","5","1.55","0.640044101","1710","11750.0","147","224","1365","3.794","1710","668","5855","42.74","22.75","11.7 - 11.8 s","0.5502923976608187","0.34804542072376554","3"
"homepage","Desktop","0","11900","52511.648499601","871","3.835","1","2","5","1.588","0.662020988","1664","11849.0","155","211","1278","3.596","1664","682","5312","45.2","21.3","11.8 - 11.9 s","0.5234375","0.34804542072376554","3"
"homepage","Desktop","0","12000","51333.561463205","903","3.786","1","3","5","1.67","0.649816012","1659","11950.0","166","214","1260","3.731","1659","660","5538","44.21","21.0","11.9 - 12.0 s","0.5443037974683544","0.34804542072376554","3"
"homepage","Desktop","0","12100","52869.924199268","835","3.789","1","2","5","1.555","0.651302108","1560","12049.0","150","219","1176","3.583","1560","618","4998","43.83","19.6","12.0 - 12.1 s","0.5352564102564102","0.34804542072376554","3"
"homepage","Desktop","0","12200","51939.462813574","863","4.046","1","3","5","1.684","0.643120182","1570","12152.0","157","223","1322","3.908","1570","606","5515","42.89","22.03","12.1 - 12.2 s","0.5496815286624204","0.34804542072376554","3"
"homepage","Desktop","0","12300","52613.720438019","800","4.181","1","2","5","1.518","0.659917575","1542","12249.0","144","212","1294","3.688","1542","645","5134","46.14","21.57","12.2 - 12.3 s","0.5188067444876784","0.34804542072376554","3"
"homepage","Desktop","0","12400","53178.700498626","789","3.803","1","3","5","1.534","0.663922995","1523","12351.0","140","205","1163","3.504","1523","638","4787","46.13","19.38","12.3 - 12.4 s","0.5180564674983585","0.34804542072376554","3"
"homepage","Desktop","0","12500","52215.194942129","764","3.781","1","2","5","1.571","0.667695063","1486","12451.0","115","209","1178","3.515","1486","619","4740","45.15","19.63","12.4 - 12.5 s","0.5141318977119784","0.34804542072376554","3"
"homepage","Desktop","0","12600","54015.188870792","774","4.0","1","3","5","1.607","0.648120468","1432","12550.0","139","223","1373","3.769","1432","561","4851","43.39","22.88","12.5 - 12.6 s","0.5405027932960894","0.34804542072376554","3"
"homepage","Desktop","0","12700","52048.631933115","773","4.067","1","3","5","1.53","0.654029045","1466","12649.0","132","222","1392","3.674","1466","586","4855","43.93","23.2","12.6 - 12.7 s","0.5272851296043656","0.34804542072376554","3"
"homepage","Desktop","0","12800","54056.619009955","700","4.13","1","3","5","1.612","0.665079072","1367","12749.0","143","222","1326","3.727","1367","570","4519","46.57","22.1","12.7 - 12.8 s","0.5120702267739575","0.34804542072376554","3"
"homepage","Desktop","0","12900","53696.54775319","737","3.963","1","3","5","1.587","0.65289743","1381","12850.0","131","216","1276","3.702","1381","561","4611","44.88","21.27","12.8 - 12.9 s","0.5336712527154236","0.34804542072376554","3"
"homepage","Desktop","0","13000","53399.213825727","724","4.082","1","3","5","1.577","0.64295393","1331","12952.0","122","209","1310","3.798","1331","527","4581","43.59","21.83","12.9 - 13.0 s","0.5439519158527423","0.34804542072376554","3"
"homepage","Desktop","0","13100","51578.507247119","646","4.017","1","3","5","1.64","0.647026507","1197","13050.0","110","216","1390","3.808","1197","480","4085","44.16","23.17","13.0 - 13.1 s","0.5396825396825397","0.34804542072376554","3"
"homepage","Desktop","0","13200","54378.288298158","646","4.148","1","3","5","1.564","0.662912668","1247","13152.0","114","221","1334","3.713","1247","533","4187","47.04","22.23","13.1 - 13.2 s","0.5180433039294307","0.34804542072376554","3"
"homepage","Desktop","0","13300","53272.387357025","683","3.869","1","3","5","1.597","0.646705449","1251","13251.0","115","212","1228","3.71","1251","498","4143","43.84","20.47","13.2 - 13.3 s","0.5459632294164668","0.34804542072376554","3"
"homepage","Desktop","0","13400","56299.754835641","638","3.91","1","3","4","1.64","0.656968604","1202","13349.0","116","230","1379","3.716","1202","474","4030","43.65","22.98","13.3 - 13.4 s","0.5307820299500832","0.34804542072376554","3"
"homepage","Desktop","0","13500","55393.494479167","628","3.781","1","2","5","1.579","0.664679137","1197","13449.0","105","228","1423","3.563","1197","486","3798","44.51","23.72","13.4 - 13.5 s","0.5246449456975772","0.34804542072376554","3"
"homepage","Desktop","0","13600","55914.309518785","643","3.499","1","2","5","1.656","0.661439584","1186","13548.0","101","219","1173","3.553","1186","474","3731","43.69","19.55","13.5 - 13.6 s","0.5421585160202361","0.34804542072376554","3"
"homepage","Desktop","0","13700","55824.497152073","601","3.955","1","3","5","1.662","0.648032403","1098","13651.0","109","220","1424","3.826","1098","435","3724","43.98","23.73","13.6 - 13.7 s","0.5473588342440802","0.34804542072376554","3"
"homepage","Desktop","0","13800","56128.416246991","624","4.235","1","3","5","1.615","0.640045768","1138","13750.5","123","215","1371","3.938","1138","445","3964","43.84","22.85","13.7 - 13.8 s","0.5483304042179262","0.34804542072376554","3"
"homepage","Desktop","0","13900","54161.682326908","596","3.748","1","2","5","1.572","0.649210938","1103","13854.0","95","227","1349","3.597","1103","446","3586","44.25","22.48","13.8 - 13.9 s","0.5403445149592022","0.34804542072376554","3"
"homepage","Desktop","0","14000","55235.087485915","555","4.178","1","2","5","1.522","0.641998251","1014","13949.0","99","201","1198","3.809","1014","410","3409","44.81","19.97","13.9 - 14.0 s","0.5473372781065089","0.34804542072376554","3"
"homepage","Desktop","0","14100","55569.446293843","578","4.205","1","3","5","1.562","0.63467784","1044","14051.0","110","228","1409","3.89","1044","404","3697","43.25","23.48","14.0 - 14.1 s","0.553639846743295","0.34804542072376554","3"
"homepage","Desktop","0","14200","56486.739409731","554","3.821","1","3","5","1.564","0.661408775","1062","14149.0","104","221","1239","3.557","1062","438","3429","45.72","20.65","14.1 - 14.2 s","0.5216572504708098","0.34804542072376554","3"
"homepage","Desktop","0","14300","55186.126677365","558","3.906","1","3","5","1.554","0.658653144","1060","14252.0","100","218","1274","3.611","1060","447","3433","46.56","21.23","14.2 - 14.3 s","0.5264150943396226","0.34804542072376554","3"
"homepage","Desktop","0","14400","55590.572158785","507","3.796","1","2","5","1.555","0.67460649","1005","14349.0","100","213","1242","3.47","1005","425","3133","46.96","20.7","14.3 - 14.4 s","0.5044776119402985","0.34804542072376554","3"
"homepage","Desktop","0","14500","57187.390851707","509","3.467","1","2","4","1.644","0.687012184","1023","14449.0","82","205","1084","3.369","1023","450","3136","47.82","18.07","14.4 - 14.5 s","0.4975562072336266","0.34804542072376554","3"
"homepage","Desktop","0","14600","53985.772980811","497","4.283","2","3","5","1.702","0.66530247","971","14551.0","90","218","1427","3.894","971","423","3363","48.01","23.78","14.5 - 14.6 s","0.5118434603501545","0.34804542072376554","3"
"homepage","Desktop","0","14700","60104.682684625","512","4.105","1","3","5","1.781","0.63449314","908","14652.0","77","261","1776","4.096","908","339","3387","40.79","29.6","14.6 - 14.7 s","0.5638766519823789","0.34804542072376554","3"
"homepage","Desktop","0","14800","53948.372974581","497","3.903","1","3","5","1.61","0.641565249","902","14752.0","90","218","1321","3.761","902","358","3070","44.09","22.02","14.7 - 14.8 s","0.5509977827050998","0.34804542072376554","3"
"homepage","Desktop","0","14900","57677.382213771","475","3.635","1","2","5","1.603","0.655679235","880","14849.5","87","226","1324","3.565","880","345","2775","43.51","22.07","14.8 - 14.9 s","0.5397727272727273","0.34804542072376554","3"
"homepage","Desktop","0","15000","57043.731135389","455","4.054","1","2","5","1.662","0.657004199","863","14952.0","71","225","1502","3.8","863","352","2952","44.44","25.03","14.9 - 15.0 s","0.5272305909617613","0.34804542072376554","3"
"homepage","Desktop","0","15100","58601.673895379","482","3.919","1","3","5","1.471","0.659431184","936","15049.0","95","202","1148","3.489","936","395","2909","46.97","19.13","15.0 - 15.1 s","0.5149572649572649","0.34804542072376554","3"
"homepage","Desktop","0","15200","55254.50886173","439","3.82","1","2","5","1.633","0.672940936","846","15151.0","75","226","1386","3.615","846","363","2720","47.08","23.1","15.1 - 15.2 s","0.5189125295508275","0.34804542072376554","3"
"homepage","Desktop","0","15300","57164.06967568","442","3.821","1","2","5","1.637","0.670617772","871","15250.0","68","219","1445","3.576","871","369","2815","45.95","24.08","15.2 - 15.3 s","0.5074626865671642","0.34804542072376554","3"
"homepage","Desktop","0","15400","54805.351104475","379","3.984","1","3","5","1.56","0.686729802","780","15347.0","62","228","1301","3.496","780","352","2502","49.03","21.68","15.3 - 15.4 s","0.4858974358974359","0.34804542072376554","3"
"homepage","Desktop","0","15500","58111.110444923","436","3.763","1","2","5","1.532","0.668337668","851","15453.0","76","223","1148","3.46","851","362","2622","46.71","19.13","15.4 - 15.5 s","0.5123384253819037","0.34804542072376554","3"
"homepage","Desktop","0","15600","59686.164484359","388","4.211","1","3","5","1.567","0.662575351","760","15550.0","68","217","1392","3.717","760","329","2532","47.54","23.2","15.5 - 15.6 s","0.5105263157894737","0.34804542072376554","3"
"homepage","Desktop","0","15700","55056.249945591","393","4.017","1","3","5","1.533","0.650107739","741","15648.0","72","203","1170","3.663","741","311","2458","46.49","19.5","15.6 - 15.7 s","0.5303643724696356","0.34804542072376554","3"
"homepage","Desktop","0","15800","55947.742686554","394","4.203","1","3","5","1.56","0.650076601","738","15749.0","69","216","1399","3.804","738","306","2548","45.74","23.32","15.7 - 15.8 s","0.5338753387533876","0.34804542072376554","3"
"homepage","Desktop","0","15900","58737.430085816","434","4.122","1","2","5","1.613","0.65035683","810","15852.0","68","232","1448","3.822","810","325","2828","43.8","24.13","15.8 - 15.9 s","0.5358024691358024","0.34804542072376554","3"
"homepage","Desktop","0","16000","60012.946585919","406","4.285","1","3","5","1.532","0.659101807","783","15949.0","71","235","1515","3.754","783","327","2671","45.93","25.25","15.9 - 16.0 s","0.5185185185185185","0.34804542072376554","3"
"homepage","Desktop","0","16100","58437.357912154","340","3.564","1","2","4","1.604","0.693166524","698","16053.0","55","206","1134","3.34","698","318","2114","49.46","18.9","16.0 - 16.1 s","0.4871060171919771","0.34804542072376554","3"
"homepage","Desktop","0","16200","59215.67935566","394","4.215","1","3","5","1.5","0.636044697","723","16149.0","64","230","1414","3.798","723","294","2481","44.61","23.57","16.1 - 16.2 s","0.5449515905947441","0.34804542072376554","3"
"homepage","Desktop","0","16300","63019.847030565","387","4.294","1","3","5","1.637","0.656226918","736","16249.0","76","238","1465","3.895","736","302","2552","45.76","24.42","16.2 - 16.3 s","0.5258152173913043","0.34804542072376554","3"
"homepage","Desktop","0","16400","57161.860435069","383","3.95","1","3","5","1.535","0.6565467","725","16348.0","67","226","1306","3.622","725","305","2376","46.35","21.77","16.3 - 16.4 s","0.5282758620689655","0.34804542072376554","3"
"homepage","Desktop","0","16500","57742.295615034","346","3.907","1","2","4","1.548","0.678832717","691","16451.0","78","223","1427","3.505","691","308","2140","50.24","23.78","16.4 - 16.5 s","0.5007235890014472","0.34804542072376554","3"
"homepage","Desktop","0","16600","61892.67925954","346","4.161","1","3","5","1.615","0.673141357","700","16549.0","63","211","1264","3.672","700","305","2318","47.88","21.07","16.5 - 16.6 s","0.4942857142857143","0.34804542072376554","3"
"homepage","Desktop","0","16700","60908.898058652","364","3.821","1","3","5","1.475","0.657920148","708","16653.0","65","209","1116","3.44","708","305","2181","47.43","18.6","16.6 - 16.7 s","0.5141242937853108","0.34804542072376554","3"
"homepage","Desktop","0","16800","59295.904689999","321","4.18","1","3","5","1.481","0.66104865","623","16755.0","72","213","1219","3.635","623","262","2014","47.55","20.32","16.7 - 16.8 s","0.5152487961476726","0.34804542072376554","3"
"homepage","Desktop","0","16900","57095.714742337","328","3.774","1","3","5","1.501","0.649167299","614","16849.0","53","215","1155","3.517","614","255","1961","45.45","19.25","16.8 - 16.9 s","0.5342019543973942","0.34804542072376554","3"
"homepage","Desktop","0","17000","61434.564737236","325","3.843","1","2","5","1.624","0.65451036","605","16951.0","54","217","1350","3.689","605","251","2000","45.55","22.5","16.9 - 17.0 s","0.5371900826446281","0.34804542072376554","3"
"homepage","Desktop","0","17100","63016.467944409","310","3.951","1","3","5","1.746","0.652537632","577","17053.0","49","217","1362","3.87","577","234","2001","44.32","22.7","17.0 - 17.1 s","0.537261698440208","0.34804542072376554","3"
"homepage","Desktop","0","17200","59495.835225116","297","3.797","1","2","5","1.481","0.672556836","582","17153.0","53","211","1208","3.419","582","256","1804","48.39","20.13","17.1 - 17.2 s","0.5103092783505154","0.34804542072376554","3"
"homepage","Desktop","0","17300","61573.998666089","298","4.12","1","3","5","1.475","0.659399744","587","17253.0","58","213","1177","3.567","587","248","1867","46.88","19.62","17.2 - 17.3 s","0.5076660988074957","0.34804542072376554","3"
"homepage","Desktop","0","17400","64307.552270902","303","3.778","1","3","5","1.48","0.655807127","587","17347.0","40","220","1246","3.431","587","252","1805","46.07","20.77","17.3 - 17.4 s","0.5161839863713799","0.34804542072376554","3"
"homepage","Desktop","0","17500","60104.651549585","298","3.835","1","2","5","1.453","0.661005385","571","17453.0","44","228","1318","3.455","571","247","1793","46.87","21.97","17.4 - 17.5 s","0.521891418563923","0.34804542072376554","3"
"homepage","Desktop","0","17600","63076.93310348","282","3.875","1","2","5","1.567","0.67894791","569","17553.0","52","226","1268","3.488","569","246","1779","47.58","21.13","17.5 - 17.6 s","0.4956063268892794","0.34804542072376554","3"
"homepage","Desktop","0","17700","65361.080411704","301","3.943","1","3","5","1.539","0.647126968","567","17650.0","52","232","1378","3.633","567","232","1869","45.05","22.97","17.6 - 17.7 s","0.5308641975308642","0.34804542072376554","3"
"homepage","Desktop","0","17800","62533.304240238","295","4.006","1","3","5","1.455","0.659758757","573","17749.0","55","229","1215","3.518","573","239","1822","46.14","20.25","17.7 - 17.8 s","0.5148342059336823","0.34804542072376554","3"
"homepage","Desktop","0","17900","58724.613995941","287","4.303","1","3","6","1.611","0.653788101","543","17850.0","53","221","1521","3.885","543","224","1940","45.71","25.35","17.8 - 17.9 s","0.5285451197053407","0.34804542072376554","3"
"homepage","Desktop","0","18000","58189.898451975","313","3.766","1","3","5","1.533","0.636002569","564","17953.5","56","228","1310","3.624","564","217","1831","42.72","21.83","17.9 - 18.0 s","0.5549645390070922","0.34804542072376554","3"
"homepage","Desktop","0","18100","61062.484678768","284","3.904","1","2","5","1.561","0.661333842","538","18048.0","45","230","1357","3.622","538","221","1727","44.83","22.62","18.0 - 18.1 s","0.5278810408921933","0.34804542072376554","3"
"homepage","Desktop","0","18200","65716.546090392","277","4.151","1","3","5","1.532","0.650739297","524","18151.0","54","245","1490","3.727","524","217","1758","46.17","24.83","18.1 - 18.2 s","0.5286259541984732","0.34804542072376554","3"
"homepage","Desktop","0","18300","63435.508367573","273","3.846","1","2","5","1.537","0.666577071","521","18247.0","46","221","1343","3.552","521","222","1652","46.74","22.38","18.2 - 18.3 s","0.5239923224568138","0.34804542072376554","3"
"homepage","Desktop","0","18400","62330.984171145","277","3.927","1","2","5","1.44","0.651796382","513","18351.0","43","215","1242","3.561","513","214","1663","45.53","20.7","18.3 - 18.4 s","0.5399610136452242","0.34804542072376554","3"
"homepage","Desktop","0","18500","60255.822025209","273","4.362","1","3","6","1.642","0.66993372","543","18451.0","42","216","1502","3.836","543","232","1862","46.31","25.03","18.4 - 18.5 s","0.5027624309392266","0.34804542072376554","3"
"homepage","Desktop","0","18600","65457.121440799","264","4.25","1","2","5","1.578","0.667140739","522","18548.0","50","231","1388","3.727","522","225","1709","47.67","23.13","18.5 - 18.6 s","0.5057471264367817","0.34804542072376554","3"
"homepage","Desktop","0","18700","62889.693110495","240","3.991","1","2","5","1.544","0.669877536","470","18651.0","47","232","1568","3.582","470","206","1522","48.7","26.13","18.6 - 18.7 s","0.5106382978723404","0.34804542072376554","3"
"homepage","Desktop","0","18800","65836.409694099","241","4.074","1","2","5","1.526","0.651022488","450","18747.0","35","225","1448","3.708","450","189","1528","45.54","24.13","18.7 - 18.8 s","0.5355555555555556","0.34804542072376554","3"
"homepage","Desktop","0","18900","60881.363022299","237","3.518","1","2","4","1.441","0.676138413","476","18849.0","34","201","907","3.193","476","213","1376","48.19","15.12","18.8 - 18.9 s","0.49789915966386555","0.34804542072376554","3"
"homepage","Desktop","0","19000","63033.580330088","229","4.117","1","3","5","1.433","0.652765069","445","18947.0","42","229","1272","3.552","445","191","1440","47.39","21.2","18.9 - 19.0 s","0.5146067415730337","0.34804542072376554","3"
"homepage","Desktop","0","19100","65765.482352286","220","4.154","1","3","5","1.577","0.666238452","431","19054.0","38","219","1280","3.698","431","188","1423","47.84","21.33","19.0 - 19.1 s","0.5104408352668214","0.34804542072376554","3"
"homepage","Desktop","0","19200","62469.226902742","237","3.683","1","2","5","1.571","0.688514594","478","19150.0","40","229","1187","3.397","478","212","1473","48.4","19.78","19.1 - 19.2 s","0.49581589958158995","0.34804542072376554","3"
"homepage","Desktop","0","19300","65017.731810578","262","3.9","1","2","5","1.664","0.658107378","483","19249.0","54","232","1575","3.78","483","197","1663","45.92","26.25","19.2 - 19.3 s","0.5424430641821946","0.34804542072376554","3"
"homepage","Desktop","0","19400","63651.856951549","244","4.028","1","2","5","1.774","0.639258099","431","19354.0","39","249","1780","4.055","431","169","1592","43.11","29.67","19.3 - 19.4 s","0.5661252900232019","0.34804542072376554","3"
"homepage","Desktop","0","19500","61288.040736602","247","3.959","1","2","5","1.581","0.650603319","454","19450.0","42","221","1245","3.735","454","190","1549","46.12","20.75","19.4 - 19.5 s","0.5440528634361234","0.34804542072376554","3"
"homepage","Desktop","0","19600","63333.794078869","230","4.23","1","3","6","1.522","0.648743211","444","19552.0","43","238","1474","3.713","444","187","1482","46.63","24.57","19.5 - 19.6 s","0.5180180180180181","0.34804542072376554","3"
"homepage","Desktop","0","19700","69170.310074926","216","4.666","1","3","6","1.403","0.629451259","397","19654.0","38","230","1383","3.942","397","166","1407","46.24","23.05","19.6 - 19.7 s","0.5440806045340051","0.34804542072376554","3"
"homepage","Desktop","0","19800","63627.628121632","222","3.891","1","3","5","1.719","0.655052903","413","19750.0","39","259","1527","3.811","413","165","1377","44.12","25.45","19.7 - 19.8 s","0.5375302663438256","0.34804542072376554","3"
