"pagegroupname","devicetypename","goalcomplete","bucket","session_loadtime","sticky_beacons","session_persistence","session_persistence_25","session_persistence_50","session_persistence_75","avg_page_index","avg_page_position","page_beacons","page_timer","non_bounce_sessions","page_visit_time","session_duration","session_length","sessions","bounces","beacons","bounce_rate","session_duration_minutes","bucket_label","retention_rate","beacon_pc","website"
"article","Tablet","0","9100","6960.318051218","1062","2.693","1","1","3","2.361","0.715464706","1852","9052.0","86","44","291","3.905","1852","607","6980","34.37","4.85","9.0 - 9.1 s","0.5734341252699784","0.45314564657031","5"
"article","Tablet","0","9200","6864.955888777","1052","2.535","1","1","3","2.231","0.699902134","1767","9150.0","72","43","249","3.74","1767","551","6404","32.51","4.15","9.1 - 9.2 s","0.5953593661573288","0.45314564657031","5"
"article","Tablet","0","9300","7007.441805696","1004","2.434","1","1","3","2.158","0.716042158","1759","9252.0","79","46","257","3.548","1759","609","5994","36.25","4.28","9.2 - 9.3 s","0.5707788516202388","0.45314564657031","5"
"article","Tablet","0","9400","7004.223348134","983","2.406","1","1","3","2.145","0.711401903","1709","9349.0","63","43","283","3.529","1709","594","5853","36.09","4.72","9.3 - 9.4 s","0.5751901696898771","0.45314564657031","5"
"article","Tablet","0","9500","7329.940999061","1015","2.526","1","1","3","2.258","0.711653251","1754","9449.0","62","45","292","3.72","1754","605","6322","35.76","4.87","9.4 - 9.5 s","0.5786773090079818","0.45314564657031","5"
"article","Tablet","0","9600","7214.552159543","911","2.418","1","1","3","2.162","0.716239999","1638","9550.0","55","44","264","3.507","1638","573","5520","36.2","4.4","9.5 - 9.6 s","0.5561660561660562","0.45314564657031","5"
"article","Tablet","0","9700","7260.080379796","855","2.564","1","1","3","2.177","0.719142444","1530","9651.0","57","43","273","3.61","1530","548","5349","37.2","4.55","9.6 - 9.7 s","0.5588235294117647","0.45314564657031","5"
"article","Tablet","0","9800","7239.726441083","894","2.712","1","1","3","2.299","0.710618039","1541","9750.0","75","40","245","3.872","1541","534","5714","36.43","4.08","9.7 - 9.8 s","0.5801427644386762","0.45314564657031","5"
"article","Tablet","0","9900","7305.726760505","872","2.63","1","1","3","2.119","0.70227973","1519","9851.0","56","39","241","3.63","1519","535","5321","36.57","4.02","9.8 - 9.9 s","0.5740618828176431","0.45314564657031","5"
"article","Tablet","0","10000","7347.672721826","844","2.55","1","1","3","2.207","0.712674024","1478","9950.0","66","42","275","3.664","1478","499","5190","35.34","4.58","9.9 - 10.0 s","0.571041948579161","0.45314564657031","5"
"article","Tablet","0","10100","7621.606507246","807","2.608","1","1","3","2.134","0.711813537","1432","10051.0","47","44","277","3.604","1432","522","4973","37.69","4.62","10.0 - 10.1 s","0.5635474860335196","0.45314564657031","5"
"article","Tablet","0","10200","7536.100634763","771","2.44","1","1","3","2.223","0.721276842","1393","10150.0","60","46","321","3.574","1393","500","4809","37.51","5.35","10.1 - 10.2 s","0.5534816941852118","0.45314564657031","5"
"article","Tablet","0","10300","7705.262498298","815","2.415","1","1","3","2.091","0.713588876","1454","10251.0","49","44","273","3.445","1454","520","4847","37.01","4.55","10.2 - 10.3 s","0.5605226960110041","0.45314564657031","5"
"article","Tablet","0","10400","7806.51803778","752","2.488","1","1","3","2.156","0.725899314","1381","10350.0","51","44","246","3.511","1381","523","4676","39.32","4.1","10.3 - 10.4 s","0.5445329471397538","0.45314564657031","5"
"article","Tablet","0","10500","7823.665197364","777","2.585","1","1","3","2.124","0.710997626","1384","10451.0","59","48","289","3.575","1384","494","4780","37.28","4.82","10.4 - 10.5 s","0.5614161849710982","0.45314564657031","5"
"article","Tablet","0","10600","7999.603729942","734","2.681","1","1","3","2.104","0.712445012","1328","10552.0","52","42","246","3.586","1328","467","4599","36.6","4.1","10.5 - 10.6 s","0.552710843373494","0.45314564657031","5"
"article","Tablet","0","10700","8027.268957492","719","2.52","1","1","3","1.972","0.709071392","1283","10650.0","46","38","213","3.385","1283","477","4224","38.56","3.55","10.6 - 10.7 s","0.5604053000779423","0.45314564657031","5"
"article","Tablet","0","10800","7993.028341626","727","2.46","1","1","3","2.265","0.719119117","1290","10751.0","42","46","272","3.652","1290","448","4547","35.9","4.53","10.7 - 10.8 s","0.5635658914728682","0.45314564657031","5"
"article","Tablet","0","10900","8209.146714151","684","2.612","1","1","3","2.103","0.732126932","1290","10849.0","51","46","272","3.488","1290","502","4308","40.52","4.53","10.8 - 10.9 s","0.5302325581395348","0.45314564657031","5"
"article","Tablet","0","11000","8206.789676315","688","2.501","1","1","3","2.11","0.717218415","1226","10951.0","47","47","333","3.513","1226","444","4173","37.66","5.55","10.9 - 11.0 s","0.5611745513866232","0.45314564657031","5"
"article","Tablet","0","11100","8422.475303805","608","2.628","1","1","3","2.058","0.7323152","1164","11051.0","32","41","255","3.431","1164","457","3850","40.37","4.25","11.0 - 11.1 s","0.5223367697594502","0.45314564657031","5"
"article","Tablet","0","11200","8298.403347776","683","2.632","1","1","3","2.008","0.714612582","1249","11149.0","46","42","263","3.447","1249","474","4204","39.4","4.38","11.1 - 11.2 s","0.5468374699759808","0.45314564657031","5"
"article","Tablet","0","11300","8514.284213015","647","2.624","1","1","3","2.065","0.71601371","1197","11247.0","47","43","264","3.484","1197","453","4029","39.39","4.4","11.2 - 11.3 s","0.5405179615705932","0.45314564657031","5"
"article","Tablet","0","11400","8435.687837275","648","2.345","1","1","3","2.114","0.72685264","1178","11349.0","41","42","235","3.404","1178","442","3886","38.87","3.92","11.3 - 11.4 s","0.5500848896434635","0.45314564657031","5"
"article","Tablet","0","11500","8665.938953088","592","2.479","1","1","3","1.973","0.72809902","1130","11453.0","34","42","233","3.272","1130","444","3582","40.51","3.88","11.4 - 11.5 s","0.5238938053097345","0.45314564657031","5"
"article","Tablet","0","11600","8657.319278502","583","2.596","1","1","3","2.08","0.725677646","1088","11550.0","27","48","296","3.472","1088","417","3669","39.3","4.93","11.5 - 11.6 s","0.5358455882352942","0.45314564657031","5"
"article","Tablet","0","11700","8880.111772738","580","2.341","1","1","3","2.076","0.731263207","1085","11649.0","41","37","227","3.328","1085","436","3473","41.76","3.78","11.6 - 11.7 s","0.5345622119815668","0.45314564657031","5"
"article","Tablet","0","11800","9009.66904426","573","2.518","1","1","3","1.943","0.721790153","1073","11747.0","37","43","231","3.287","1073","416","3443","40.15","3.85","11.7 - 11.8 s","0.5340167753960857","0.45314564657031","5"
"article","Tablet","0","11900","8835.664399694","555","2.628","1","1","3","1.94","0.725460472","1061","11851.0","37","43","249","3.315","1061","423","3416","41.31","4.15","11.8 - 11.9 s","0.5230914231856739","0.45314564657031","5"
"article","Tablet","0","12000","8906.360316579","510","2.658","1","1","3","2.079","0.735060036","997","11951.0","35","43","278","3.439","997","399","3310","41.48","4.63","11.9 - 12.0 s","0.5115346038114343","0.45314564657031","5"
"article","Tablet","0","12100","9203.675948169","568","2.514","1","1","3","2.065","0.731612486","1083","12051.0","41","42","247","3.384","1083","430","3519","41.27","4.12","12.0 - 12.1 s","0.5244690674053555","0.45314564657031","5"
"article","Tablet","0","12200","9109.660625065","519","2.427","1","1","3","2.037","0.733046028","992","12149.0","32","43","244","3.307","992","392","3167","40.83","4.07","12.1 - 12.2 s","0.5231854838709677","0.45314564657031","5"
"article","Tablet","0","12300","9121.264847192","472","2.557","1","1","3","2.218","0.746146868","929","12252.0","36","41","241","3.517","929","371","3169","41.55","4.02","12.2 - 12.3 s","0.5080731969860065","0.45314564657031","5"
"article","Tablet","0","12400","9619.694164289","453","2.377","1","1","3","1.974","0.75734842","952","12349.0","22","41","210","3.106","952","416","2865","44.73","3.5","12.3 - 12.4 s","0.47584033613445376","0.45314564657031","5"
"article","Tablet","0","12500","9402.870637869","475","2.602","1","1","3","2.015","0.726247446","917","12448.0","26","43","291","3.363","917","366","2990","41.08","4.85","12.4 - 12.5 s","0.5179934569247546","0.45314564657031","5"
"article","Tablet","0","12600","9714.38606894","466","2.403","1","1","3","1.977","0.73488994","920","12551.0","33","45","285","3.194","920","370","2827","41.71","4.75","12.5 - 12.6 s","0.5065217391304347","0.45314564657031","5"
"article","Tablet","0","12700","9957.398991903","423","2.465","1","1","3","2.047","0.757791563","892","12652.0","35","41","223","3.216","892","399","2771","46.56","3.72","12.6 - 12.7 s","0.4742152466367713","0.45314564657031","5"
"article","Tablet","0","12800","9699.635157146","429","2.456","1","1","3","1.885","0.749149885","889","12748.0","16","46","231","3.07","889","379","2660","43.41","3.85","12.7 - 12.8 s","0.48256467941507314","0.45314564657031","5"
"article","Tablet","0","12900","9940.271222584","412","2.461","1","1","3","1.911","0.751771652","861","12850.0","35","45","232","3.089","861","373","2534","45.16","3.87","12.8 - 12.9 s","0.47851335656213706","0.45314564657031","5"
"article","Tablet","0","13000","9676.820459387","426","2.377","1","1","3","1.835","0.74206222","871","12950.0","30","41","220","2.998","871","375","2512","44.59","3.67","12.9 - 13.0 s","0.4890929965556831","0.45314564657031","5"
"article","Tablet","0","13100","10261.439217179","443","2.498","1","1","3","1.857","0.74819804","924","13046.0","27","46","245","3.055","924","402","2719","44.82","4.08","13.0 - 13.1 s","0.47943722943722944","0.45314564657031","5"
"article","Tablet","0","13200","10114.916232598","381","2.396","1","1","3","1.934","0.76125474","799","13152.0","26","46","224","3.077","799","355","2361","45.92","3.73","13.1 - 13.2 s","0.47684605757196497","0.45314564657031","5"
"article","Tablet","0","13300","10235.666671244","412","2.473","1","1","3","2.033","0.749833866","839","13248.0","28","44","229","3.247","839","368","2628","45.38","3.82","13.2 - 13.3 s","0.49106078665077474","0.45314564657031","5"
"article","Tablet","0","13400","10109.848833586","386","2.595","1","1","3","2.062","0.735269544","757","13354.0","27","43","257","3.385","757","312","2459","42.74","4.28","13.3 - 13.4 s","0.5099075297225891","0.45314564657031","5"
"article","Tablet","0","13500","10139.006519107","396","2.863","1","1","3","2.028","0.747676652","821","13449.0","33","41","243","3.409","821","363","2736","46.07","4.05","13.4 - 13.5 s","0.4823386114494519","0.45314564657031","5"
"article","Tablet","0","13600","10234.997801099","340","2.629","1","1","3","2.037","0.768737335","754","13553.0","24","49","292","3.222","754","341","2349","46.71","4.87","13.5 - 13.6 s","0.4509283819628647","0.45314564657031","5"
"article","Tablet","0","13700","10723.617549875","372","2.518","1","1","3","1.867","0.764794708","814","13651.0","24","49","329","3.018","814","378","2396","47.85","5.48","13.6 - 13.7 s","0.457002457002457","0.45314564657031","5"
"article","Tablet","0","13800","10337.515920185","343","2.606","1","1","3","2.09","0.754847129","727","13752.0","24","42","227","3.32","727","307","2318","43.67","3.78","13.7 - 13.8 s","0.4718019257221458","0.45314564657031","5"
"article","Tablet","0","13900","10959.820091968","343","2.419","1","1","3","2.069","0.768526395","758","13850.0","29","46","261","3.164","758","352","2283","48.29","4.35","13.8 - 13.9 s","0.4525065963060686","0.45314564657031","5"
"article","Tablet","0","14000","10545.699835119","353","2.439","1","1","3","1.992","0.74584464","709","13953.0","25","36","196","3.207","709","307","2190","44.88","3.27","13.9 - 14.0 s","0.4978843441466855","0.45314564657031","5"
"article","Tablet","0","14100","10788.712464624","320","2.45","1","1","3","2.015","0.775065052","709","14050.0","30","41","201","3.121","709","332","2115","48.9","3.35","14.0 - 14.1 s","0.4513399153737659","0.45314564657031","5"
"article","Tablet","0","14200","11269.970633123","340","2.791","1","2","3","1.952","0.766317796","757","14153.0","31","51","284","3.206","757","357","2328","49.17","4.73","14.1 - 14.2 s","0.44914134742404227","0.45314564657031","5"
"article","Tablet","0","14300","11184.107958722","303","2.617","1","2","3","1.998","0.75935386","650","14247.5","20","45","246","3.218","650","290","2027","46.03","4.1","14.2 - 14.3 s","0.46615384615384614","0.45314564657031","5"
"article","Tablet","0","14400","11109.001186331","294","2.459","1","1","3","2.076","0.771728977","664","14351.0","19","42","222","3.165","664","304","2025","47.13","3.7","14.3 - 14.4 s","0.4427710843373494","0.45314564657031","5"
"article","Tablet","0","14500","11198.450428275","307","2.403","1","1","3","1.96","0.768999355","676","14453.0","17","35","189","3.051","676","326","2010","49.47","3.15","14.4 - 14.5 s","0.4541420118343195","0.45314564657031","5"
"article","Tablet","0","14600","11113.10613087","291","2.302","1","1","3","1.987","0.775107615","647","14549.0","15","42","209","3.023","647","300","1903","47.47","3.48","14.5 - 14.6 s","0.44976816074188564","0.45314564657031","5"
"article","Tablet","0","14700","11360.148635488","290","2.762","1","1","3","2.125","0.76675479","636","14651.0","23","43","223","3.385","636","294","2052","47.96","3.72","14.6 - 14.7 s","0.4559748427672956","0.45314564657031","5"
"article","Tablet","0","14800","11364.67923052","300","2.303","1","1","3","1.804","0.76526514","655","14752.0","16","37","175","2.859","655","311","1814","48.67","2.92","14.7 - 14.8 s","0.4580152671755725","0.45314564657031","5"
"article","Tablet","0","14900","11388.506528598","282","2.617","1","1","3","1.947","0.765805756","628","14852.0","24","46","243","3.122","628","294","1894","48.68","4.05","14.8 - 14.9 s","0.44904458598726116","0.45314564657031","5"
"article","Tablet","0","15000","11584.272811562","298","2.395","1","1","3","1.884","0.758213607","652","14952.0","19","44","251","2.98","652","290","1901","45.81","4.18","14.9 - 15.0 s","0.4570552147239264","0.45314564657031","5"
"article","Tablet","0","15100","11696.883852524","283","2.586","1","1","3","1.83","0.756303089","613","15052.0","21","49","319","3.024","613","291","1775","49.16","5.32","15.0 - 15.1 s","0.46166394779771613","0.45314564657031","5"
"article","Tablet","0","15200","11906.773210952","252","2.511","1","1","3","1.768","0.772455847","570","15149.5","18","43","180","2.878","570","278","1561","50.36","3.0","15.1 - 15.2 s","0.4421052631578947","0.45314564657031","5"
"article","Tablet","0","15300","11784.707204447","290","2.506","1","1","3","2.014","0.765416974","632","15248.0","14","51","312","3.164","632","283","1961","45.79","5.2","15.2 - 15.3 s","0.4588607594936709","0.45314564657031","5"
"article","Tablet","0","15400","12055.723797626","214","2.925","1","2","3","1.979","0.792668701","549","15349.0","18","43","227","3.12","549","286","1662","53.86","3.78","15.3 - 15.4 s","0.38979963570127507","0.45314564657031","5"
"article","Tablet","0","15500","11868.872032024","256","2.648","1","1","3","1.765","0.760947873","571","15449.0","15","43","225","2.952","571","267","1642","48.02","3.75","15.4 - 15.5 s","0.44833625218914186","0.45314564657031","5"
"article","Tablet","0","15600","11996.794480671","260","2.7","1","2","3","2.077","0.779880047","606","15550.0","20","44","209","3.235","606","296","1891","50.51","3.48","15.5 - 15.6 s","0.429042904290429","0.45314564657031","5"
"article","Tablet","0","15700","12069.313945033","270","2.544","1","1","3","1.778","0.751366712","578","15649.0","19","48","231","2.967","578","264","1662","47.23","3.85","15.6 - 15.7 s","0.4671280276816609","0.45314564657031","5"
"article","Tablet","0","15800","12079.716333927","247","2.627","1","1","3","1.8","0.762211027","552","15750.0","13","41","188","2.976","552","266","1592","49.35","3.13","15.7 - 15.8 s","0.447463768115942","0.45314564657031","5"
"article","Tablet","0","15900","12402.927954857","220","2.409","1","1","2","1.808","0.804723516","581","15852.0","8","41","202","2.721","581","303","1531","52.88","3.37","15.8 - 15.9 s","0.37865748709122204","0.45314564657031","5"
"article","Tablet","0","16000","12878.375231055","206","2.5","1","1","3","1.673","0.793172812","533","15950.0","16","43","184","2.639","533","282","1364","54.55","3.07","15.9 - 16.0 s","0.38649155722326456","0.45314564657031","5"
"article","Tablet","0","16100","13247.890281644","220","2.563","1","1","3","1.804","0.800153701","573","16051.0","21","36","191","2.788","573","313","1549","56.7","3.18","16.0 - 16.1 s","0.38394415357766143","0.45314564657031","5"
"article","Tablet","0","16200","12726.609997819","212","2.386","1","1","3","1.713","0.786368853","524","16151.5","8","40","212","2.679","524","279","1383","54.07","3.53","16.1 - 16.2 s","0.40458015267175573","0.45314564657031","5"
"article","Tablet","0","16300","13148.538621487","189","2.502","1","1","3","1.708","0.81386011","524","16250.0","12","45","265","2.61","524","294","1313","57.42","4.42","16.2 - 16.3 s","0.3606870229007634","0.45314564657031","5"
"article","Tablet","0","16400","12756.885245947","213","2.92","1","2","4","1.898","0.781071965","523","16350.0","20","50","247","3.087","523","263","1562","52.29","4.12","16.3 - 16.4 s","0.4072657743785851","0.45314564657031","5"
"article","Tablet","0","16500","12530.777806826","216","2.361","1","2","3","1.908","0.779939382","502","16446.0","18","50","204","2.924","502","245","1425","50.62","3.4","16.4 - 16.5 s","0.4302788844621514","0.45314564657031","5"
"article","Tablet","0","16600","13116.576140365","175","2.725","1","2","4","1.845","0.797172991","474","16551.0","19","50","267","2.852","474","251","1317","55.16","4.45","16.5 - 16.6 s","0.3691983122362869","0.45314564657031","5"
"article","Tablet","0","16700","13131.31313785","176","2.306","1","1","3","1.724","0.796838415","450","16651.5","14","35","155","2.626","450","242","1134","55.5","2.58","16.6 - 16.7 s","0.39111111111111113","0.45314564657031","5"
"article","Tablet","0","16800","13323.488503618","179","2.34","1","1","3","1.832","0.80431375","461","16752.0","14","46","196","2.741","461","248","1231","55.48","3.27","16.7 - 16.8 s","0.3882863340563991","0.45314564657031","5"
"article","Tablet","0","16900","13490.888593402","196","2.75","1","1","3","1.737","0.790846524","496","16852.5","16","37","172","2.824","496","268","1367","55.83","2.87","16.8 - 16.9 s","0.3951612903225806","0.45314564657031","5"
"article","Tablet","0","17000","13220.859450286","223","2.6","1","1","3","1.879","0.784843484","533","16947.0","15","46","258","2.968","533","268","1524","51.74","4.3","16.9 - 17.0 s","0.41838649155722324","0.45314564657031","5"
"article","Tablet","0","17100","13063.851659876","185","2.843","1","2","3","2.042","0.782207581","449","17046.0","10","38","192","3.213","449","222","1389","50.57","3.2","17.0 - 17.1 s","0.41202672605790647","0.45314564657031","5"
"article","Tablet","0","17200","13444.027084945","196","2.52","1","2","3","1.892","0.792181933","495","17153.0","17","45","192","2.89","495","250","1397","52.3","3.2","17.1 - 17.2 s","0.39595959595959596","0.45314564657031","5"
"article","Tablet","0","17300","13599.031691199","167","2.628","1","2","3","2.008","0.812835053","466","17251.5","11","47","296","2.95","466","252","1298","55.38","4.93","17.2 - 17.3 s","0.3583690987124464","0.45314564657031","5"
"article","Tablet","0","17400","13955.989981537","184","2.418","1","1","3","1.729","0.78951218","459","17349.0","12","45","200","2.699","459","241","1207","53.91","3.33","17.3 - 17.4 s","0.4008714596949891","0.45314564657031","5"
"article","Tablet","0","17500","14033.04164258","162","2.586","1","1","3","1.732","0.81051422","453","17452.0","13","41","167","2.657","453","253","1183","57.5","2.78","17.4 - 17.5 s","0.3576158940397351","0.45314564657031","5"
"article","Tablet","0","17600","14243.191926986","146","2.5","1","2","3","1.947","0.830369154","440","17547.0","13","43","241","2.777","440","260","1162","60.89","4.02","17.5 - 17.6 s","0.33181818181818185","0.45314564657031","5"
"article","Tablet","0","17700","13980.599355454","180","2.494","1","1","2","1.785","0.798875483","461","17651.0","7","45","192","2.759","461","237","1239","52.2","3.2","17.6 - 17.7 s","0.39045553145336226","0.45314564657031","5"
"article","Tablet","0","17800","14068.440737711","161","2.732","1","2","4","1.811","0.779841665","409","17752.0","10","41","184","2.887","409","212","1147","53.13","3.07","17.7 - 17.8 s","0.39364303178484106","0.45314564657031","5"
"article","Tablet","0","17900","13906.110591172","179","2.234","1","1","3","1.911","0.805013552","465","17845.0","11","45","193","2.772","465","245","1252","53.96","3.22","17.8 - 17.9 s","0.3849462365591398","0.45314564657031","5"
"article","Tablet","0","18000","14354.809492296","160","2.993","1","1","3","1.784","0.798270694","422","17951.5","9","43","197","2.919","422","238","1187","57.63","3.28","17.9 - 18.0 s","0.3791469194312796","0.45314564657031","5"
"article","Tablet","0","18100","14299.603097352","164","2.676","1","1","3","1.774","0.792632759","412","18049.0","15","47","218","2.839","412","215","1141","54.16","3.63","18.0 - 18.1 s","0.39805825242718446","0.45314564657031","5"
"article","Tablet","0","18200","14220.24933475","149","2.597","1","1","3","1.966","0.811090763","418","18149.0","13","44","218","2.892","418","230","1180","56.79","3.63","18.1 - 18.2 s","0.35645933014354064","0.45314564657031","5"
"article","Tablet","0","18300","14477.194543275","164","2.329","1","1","2","1.836","0.798837321","423","18256.0","10","38","148","2.739","423","227","1111","54.96","2.47","18.2 - 18.3 s","0.3877068557919622","0.45314564657031","5"
"article","Tablet","0","18400","14740.105811471","146","2.486","1","1","3","1.67","0.807461594","397","18351.0","10","49","231","2.584","397","218","1001","56.33","3.85","18.3 - 18.4 s","0.3677581863979849","0.45314564657031","5"
"article","Tablet","0","18500","14629.961746858","139","2.33","1","1","2","1.801","0.816479238","398","18448.5","8","45","192","2.615","398","224","1026","57.44","3.2","18.4 - 18.5 s","0.3492462311557789","0.45314564657031","5"
"article","Tablet","0","18600","15202.273247659","152","2.532","1","1","3","1.682","0.808964238","419","18546.0","10","40","163","2.601","419","246","1067","60.15","2.72","18.5 - 18.6 s","0.3627684964200477","0.45314564657031","5"
"article","Tablet","0","18700","14765.180268658","142","2.676","1","2","3","1.669","0.79875218","387","18653.0","10","47","274","2.651","387","211","990","55.97","4.57","18.6 - 18.7 s","0.3669250645994832","0.45314564657031","5"
"article","Tablet","0","18800","15014.666318388","148","2.716","1","1","3","1.75","0.806871058","408","18750.0","11","48","252","2.735","408","224","1082","56.42","4.2","18.7 - 18.8 s","0.3627450980392157","0.45314564657031","5"
"article","Tablet","0","18900","15423.27827699","141","2.333","1","1","2","1.919","0.822942811","408","18849.5","8","44","184","2.725","408","227","1088","56.75","3.07","18.8 - 18.9 s","0.34558823529411764","0.45314564657031","5"
"article","Tablet","0","19000","14985.645372612","132","2.878","1","1","3","1.752","0.820948585","400","18945.0","9","48","239","2.702","400","230","1048","58.82","3.98","18.9 - 19.0 s","0.33","0.45314564657031","5"
"article","Tablet","0","19100","15554.817890928","120","2.533","1","1","3","1.655","0.834212249","389","19050.0","6","43","230","2.437","389","229","909","59.79","3.83","19.0 - 19.1 s","0.30848329048843187","0.45314564657031","5"
"article","Tablet","0","19200","14957.904546992","162","2.469","1","1","3","1.795","0.797167691","421","19149.0","6","44","224","2.745","421","226","1128","54.46","3.73","19.1 - 19.2 s","0.3847980997624703","0.45314564657031","5"
"article","Tablet","0","19300","15445.931130296","130","3.015","1","2","4","1.794","0.815063629","389","19254.0","10","38","157","2.802","389","225","1053","59.37","2.62","19.2 - 19.3 s","0.3341902313624679","0.45314564657031","5"
"article","Tablet","0","19400","14994.356035163","141","2.602","1","1","3","1.941","0.799081666","360","19346.0","6","51","256","2.961","360","191","1033","53.95","4.27","19.3 - 19.4 s","0.39166666666666666","0.45314564657031","5"
"article","Tablet","0","19500","15688.046379591","136","2.573","1","1","3","1.872","0.827954831","416","19451.0","16","39","178","2.713","416","242","1074","60.5","2.97","19.4 - 19.5 s","0.3269230769230769","0.45314564657031","5"
"article","Tablet","0","19600","15502.66076349","127","3.393","1","2","4","1.76","0.805935201","367","19551.0","12","47","192","2.934","367","214","1045","60.28","3.2","19.5 - 19.6 s","0.3460490463215259","0.45314564657031","5"
"article","Tablet","0","19700","15178.900180706","135","2.555","1","2","3","1.839","0.786215658","331","19649.0","8","41","165","2.882","331","173","929","53.56","2.75","19.6 - 19.7 s","0.4078549848942598","0.45314564657031","5"
"article","Tablet","0","19800","15549.953691085","142","2.316","1","2","3","1.761","0.795129664","373","19755.0","12","54","275","2.643","373","200","951","55.4","4.58","19.7 - 19.8 s","0.3806970509383378","0.45314564657031","5"
"article","Tablet","0","19900","15810.275036225","120","2.758","1","2","3","1.752","0.804628538","327","19854.0","14","40","181","2.764","327","184","859","58.79","3.02","19.8 - 19.9 s","0.3669724770642202","0.45314564657031","5"
"article","Tablet","0","20000","16522.255480075","126","2.603","1","2","3","1.668","0.791908195","332","19948.5","11","45","188","2.656","332","182","844","56.7","3.13","19.9 - 20.0 s","0.3795180722891566","0.45314564657031","5"
"homepage","Desktop","0","100","946.747949811","228639","3.249","1","2","4","4.762","0.728482602","322936","52.0","9592","40","375","7.063","322936","8995","2258522","2.87","6.25","0 - 100 ms","0.708000966135705","0.13707492924810427","5"
"homepage","Desktop","0","200","971.542696695","117548","3.512","1","2","4","4.173","0.739040423","185870","140.0","5872","38","345","6.395","185870","23367","1171762","12.98","5.75","100 - 200 ms","0.6324205089578738","0.13707492924810427","5"
"homepage","Desktop","0","300","980.690347564","79213","4.029","2","3","5","3.85","0.705054272","124381","250.0","4719","42","390","6.416","124381","20916","782763","17.48","6.5","200 - 300 ms","0.6368577194266005","0.13707492924810427","5"
"homepage","Desktop","0","400","924.8245921","79918","4.37","2","3","6","3.652","0.661702806","119675","349.0","4610","43","407","6.57","119675","19138","771069","16.63","6.78","300 - 400 ms","0.667791936494673","0.13707492924810427","5"
"homepage","Desktop","0","500","878.822684904","76878","4.386","2","3","6","3.467","0.606086808","104710","449.0","3938","43","401","6.688","104710","13931","684987","13.82","6.68","400 - 500 ms","0.7341992168847292","0.13707492924810427","5"
"homepage","Desktop","0","600","900.664522503","72507","4.374","2","3","6","3.197","0.559636146","93370","548.0","3490","43","398","6.594","93370","9897","602824","11.01","6.63","500 - 600 ms","0.7765556388561636","0.13707492924810427","5"
"homepage","Desktop","0","700","938.720542284","63771","4.467","2","3","6","3.169","0.536112623","80101","649.0","3138","44","405","6.725","80101","7332","526498","9.53","6.75","600 - 700 ms","0.7961323828666309","0.13707492924810427","5"
"homepage","Desktop","0","800","925.114828839","60125","4.321","2","3","5","2.828","0.558182821","80118","754.0","2709","39","355","6.072","80118","12846","476207","16.59","5.92","700 - 800 ms","0.7504555780224169","0.13707492924810427","5"
"homepage","Desktop","0","900","1001.49507086","51006","4.474","2","3","6","2.956","0.514076744","63224","849.0","2289","43","385","6.566","63224","6097","405557","10.01","6.42","800 - 900 ms","0.8067506010375807","0.13707492924810427","5"
"homepage","Desktop","0","1000","1048.100990122","45356","4.463","2","3","6","3.006","0.506350751","55406","950.0","2126","43","386","6.659","55406","4753","360908","8.92","6.43","0.9 - 1.0 s","0.8186117027036783","0.13707492924810427","5"
"homepage","Desktop","0","1100","1095.759387681","40635","4.454","2","3","6","2.966","0.50208364","49390","1049.0","1913","43","392","6.631","49390","4132","320498","8.7","6.53","1.0 - 1.1 s","0.8227373962340555","0.13707492924810427","5"
"homepage","Desktop","0","1200","1143.441672909","36377","4.318","2","3","5","2.917","0.503044514","44131","1149.0","1721","43","378","6.477","44131","3583","279533","8.45","6.3","1.1 - 1.2 s","0.8242958464571389","0.13707492924810427","5"
"homepage","Desktop","0","1300","1202.615930227","32490","4.332","2","3","5","2.872","0.496686274","39171","1249.0","1581","43","376","6.465","39171","3215","246381","8.55","6.27","1.2 - 1.3 s","0.8294401470475607","0.13707492924810427","5"
"homepage","Desktop","0","1400","1246.223930394","29491","4.371","2","3","5","2.915","0.494653428","35490","1350.0","1385","45","393","6.548","35490","3033","226807","8.89","6.55","1.3 - 1.4 s","0.8309664694280079","0.13707492924810427","5"
"homepage","Desktop","0","1500","1298.968338829","26541","4.385","2","3","5","2.903","0.490801604","31779","1449.0","1328","46","398","6.566","31779","2718","203555","8.93","6.63","1.4 - 1.5 s","0.8351741716227697","0.13707492924810427","5"
"homepage","Desktop","0","1600","1345.191376239","23372","4.369","2","3","5","2.947","0.490614971","28055","1549.0","1198","46","405","6.587","28055","2394","179999","8.91","6.75","1.5 - 1.6 s","0.8330778827303511","0.13707492924810427","5"
"homepage","Desktop","0","1700","1414.705676667","21013","4.408","2","3","5","2.9","0.490449805","25410","1649.0","1092","46","403","6.546","25410","2274","162119","9.35","6.72","1.6 - 1.7 s","0.8269578905942543","0.13707492924810427","5"
"homepage","Desktop","0","1800","1478.440183274","18798","4.374","2","3","5","2.777","0.486193808","22726","1750.0","1019","46","393","6.395","22726","2191","141511","10.09","6.55","1.7 - 1.8 s","0.8271583208659685","0.13707492924810427","5"
"homepage","Desktop","0","1900","1525.553985496","17365","4.397","2","3","5","2.782","0.485024223","21012","1849.0","856","45","388","6.416","21012","2062","131461","10.23","6.47","1.8 - 1.9 s","0.8264325147534742","0.13707492924810427","5"
