"pagegroupname","devicetypename","goalcomplete","bucket","session_loadtime","sticky_beacons","session_persistence","session_persistence_25","session_persistence_50","session_persistence_75","avg_page_index","avg_page_position","page_beacons","page_timer","non_bounce_sessions","page_visit_time","session_duration","session_length","sessions","bounces","beacons","bounce_rate","session_duration_minutes","bucket_label","retention_rate","beacon_pc","website"
"article","Desktop","0","11100","17149.578027008","37262","4.178","1","3","5","3.848","0.739563318","65471","11051.0","9518","179","1471","6.226","65471","12446","375989","22.24","24.52","11.0 - 11.1 s","0.5691374807166532","0.4183417700577141","3"
"article","Desktop","0","11200","17272.75787705","37006","4.158","1","3","5","3.805","0.740007153","65323","11150.0","9328","180","1463","6.161","65323","12499","371277","22.32","24.38","11.1 - 11.2 s","0.5665079680969949","0.4183417700577141","3"
"article","Desktop","0","11300","17377.036571347","37019","4.185","1","3","5","3.822","0.737193875","64789","11251.0","9440","180","1483","6.214","64789","12211","370992","22.06","24.72","11.2 - 11.3 s","0.5713778573523284","0.4183417700577141","3"
"article","Desktop","0","11400","17447.437166998","36105","4.164","1","3","5","3.814","0.739231114","63668","11351.0","9350","180","1460","6.176","63668","12125","361817","22.32","24.33","11.3 - 11.4 s","0.56708236476723","0.4183417700577141","3"
"article","Desktop","0","11500","17541.530803684","35701","4.203","1","3","5","3.818","0.73999478","63208","11450.0","9255","179","1464","6.192","63208","12105","360279","22.44","24.4","11.4 - 11.5 s","0.5648177445892925","0.4183417700577141","3"
"article","Desktop","0","11600","17562.29252815","35625","4.142","1","3","5","3.781","0.738677666","62707","11551.0","9245","180","1467","6.135","62707","12052","353884","22.54","24.45","11.5 - 11.6 s","0.5681183918860733","0.4183417700577141","3"
"article","Desktop","0","11700","17647.142957973","34983","4.157","1","3","5","3.81","0.740707849","62108","11650.0","9010","181","1465","6.152","62108","11878","352056","22.37","24.42","11.6 - 11.7 s","0.5632607715592194","0.4183417700577141","3"
"article","Desktop","0","11800","17906.755901746","34283","4.176","1","3","5","3.789","0.740713274","60898","11750.0","8904","180","1463","6.14","60898","11872","345526","22.83","24.38","11.7 - 11.8 s","0.562957732602056","0.4183417700577141","3"
"article","Desktop","0","11900","17855.472161976","34096","4.163","1","3","5","3.78","0.74107829","60666","11850.0","8754","179","1449","6.12","60666","11791","341636","22.71","24.15","11.8 - 11.9 s","0.5620281541555402","0.4183417700577141","3"
"article","Desktop","0","12000","17855.715099806","33797","4.134","1","3","5","3.787","0.740933849","59884","11950.0","8787","179","1441","6.12","59884","11454","337047","22.42","24.02","11.9 - 12.0 s","0.5643744572840825","0.4183417700577141","3"
"article","Desktop","0","12100","18092.578274208","33068","4.172","1","3","5","3.74","0.742121441","59271","12050.0","8785","179","1439","6.068","59271","11651","330387","23.08","23.98","12.0 - 12.1 s","0.5579119636921935","0.4183417700577141","3"
"article","Desktop","0","12200","18237.754070299","32934","4.111","1","3","5","3.757","0.741952671","58703","12150.0","8719","179","1437","6.064","58703","11540","327260","23.09","23.95","12.1 - 12.2 s","0.5610275454406078","0.4183417700577141","3"
"article","Desktop","0","12300","18245.021373147","32715","4.124","1","3","5","3.775","0.741489948","58221","12250.0","8463","181","1453","6.092","58221","11233","326327","22.58","24.22","12.2 - 12.3 s","0.5619106507961045","0.4183417700577141","3"
"article","Desktop","0","12400","18328.117420366","31932","4.155","1","3","5","3.758","0.742843981","57146","12350.0","8392","183","1467","6.08","57146","11227","318963","23.03","24.45","12.3 - 12.4 s","0.5587792671403072","0.4183417700577141","3"
"article","Desktop","0","12500","18633.371543852","31611","4.106","1","3","5","3.755","0.745231048","56975","12450.0","8600","180","1440","6.033","56975","11401","315140","23.57","24.0","12.4 - 12.5 s","0.5548222904782799","0.4183417700577141","3"
"article","Desktop","0","12600","18514.627209008","30966","4.16","1","3","5","3.725","0.743684874","55785","12550.0","8168","182","1464","6.034","55785","11092","308605","23.29","24.4","12.5 - 12.6 s","0.5550954557676795","0.4183417700577141","3"
"article","Desktop","0","12700","18785.114700071","30548","4.106","1","3","5","3.71","0.74536825","55229","12650.0","8230","180","1417","5.981","55229","11035","302825","23.48","23.62","12.6 - 12.7 s","0.5531152112115012","0.4183417700577141","3"
"article","Desktop","0","12800","18812.718429535","30290","4.101","1","3","5","3.706","0.744166932","54642","12750.0","8146","180","1422","5.98","54642","10828","299686","23.29","23.7","12.7 - 12.8 s","0.5543354928443321","0.4183417700577141","3"
"article","Desktop","0","12900","18898.52204496","30060","4.08","1","3","5","3.73","0.744504194","54063","12850.0","8067","181","1437","5.998","54063","10797","297476","23.47","23.95","12.8 - 12.9 s","0.5560179790244715","0.4183417700577141","3"
"article","Desktop","0","13000","18938.528019581","29521","4.127","1","3","5","3.706","0.74539273","53434","12951.0","8113","180","1428","5.986","53434","10813","292956","23.86","23.8","12.9 - 13.0 s","0.552475951641277","0.4183417700577141","3"
"article","Desktop","0","13100","19057.099795293","29138","4.092","1","3","5","3.705","0.745709057","52799","13050.0","7867","181","1436","5.963","52799","10814","288532","24.07","23.93","13.0 - 13.1 s","0.5518665126233452","0.4183417700577141","3"
"article","Desktop","0","13200","19114.193189443","28873","4.12","1","3","5","3.671","0.745474379","52342","13150.0","7645","180","1423","5.944","52342","10740","285378","24.03","23.72","13.1 - 13.2 s","0.5516220243781285","0.4183417700577141","3"
"article","Desktop","0","13300","19230.359160937","28250","4.069","1","3","5","3.677","0.746738377","51346","13250.0","7662","179","1417","5.917","51346","10597","278396","24.26","23.62","13.2 - 13.3 s","0.5501889144237136","0.4183417700577141","3"
"article","Desktop","0","13400","19235.18996727","27762","4.053","1","3","5","3.697","0.749873335","50744","13351.0","7542","180","1416","5.915","50744","10476","275168","24.25","23.6","13.3 - 13.4 s","0.5470991644332335","0.4183417700577141","3"
"article","Desktop","0","13500","19477.751011775","27458","4.108","1","3","5","3.671","0.74741899","50263","13451.0","7536","179","1418","5.915","50263","10530","271998","24.64","23.63","13.4 - 13.5 s","0.5462865328372759","0.4183417700577141","3"
"article","Desktop","0","13600","19672.657869496","27348","4.067","1","3","5","3.683","0.750457499","50289","13550.0","7514","179","1413","5.895","50289","10558","271045","24.68","23.55","13.5 - 13.6 s","0.5438167392471515","0.4183417700577141","3"
"article","Desktop","0","13700","19724.675747938","26915","4.069","1","3","5","3.688","0.747759256","49079","13651.0","7319","182","1446","5.919","49079","10265","265904","24.58","24.1","13.6 - 13.7 s","0.5484015566739339","0.4183417700577141","3"
"article","Desktop","0","13800","19698.03162786","26814","4.098","1","3","5","3.645","0.748068776","49107","13750.0","7327","180","1424","5.883","49107","10263","264046","24.56","23.73","13.7 - 13.8 s","0.5460321339116623","0.4183417700577141","3"
"article","Desktop","0","13900","19551.069498249","26069","4.102","1","3","5","3.634","0.750403223","48259","13850.0","7169","178","1405","5.85","48259","10364","258289","25.22","23.42","13.8 - 13.9 s","0.5401893947243002","0.4183417700577141","3"
"article","Desktop","0","14000","19825.635935071","25617","4.066","1","3","5","3.617","0.753207216","47763","13950.0","6999","180","1388","5.798","47763","10265","252821","25.18","23.13","13.9 - 14.0 s","0.5363356573079581","0.4183417700577141","3"
"article","Desktop","0","14100","19899.685075737","25541","4.055","1","3","5","3.583","0.751386906","47327","14050.0","6896","180","1402","5.771","47327","10417","249790","25.76","23.37","14.0 - 14.1 s","0.5396708010226721","0.4183417700577141","3"
"article","Desktop","0","14200","20017.773845246","24999","4.057","1","3","5","3.626","0.754110036","46758","14150.0","6954","178","1389","5.795","46758","10260","247780","25.78","23.15","14.1 - 14.2 s","0.5346464776081098","0.4183417700577141","3"
"article","Desktop","0","14300","20059.945128334","24798","4.072","1","3","5","3.594","0.752794188","46434","14250.0","7029","177","1387","5.769","46434","10326","244672","26.2","23.12","14.2 - 14.3 s","0.5340483266571908","0.4183417700577141","3"
"article","Desktop","0","14400","20299.666826541","24436","4.027","1","3","5","3.586","0.754167135","45735","14351.0","6761","179","1384","5.738","45735","10275","239544","26.36","23.07","14.3 - 14.4 s","0.534295397398054","0.4183417700577141","3"
"article","Desktop","0","14500","20307.387614291","23743","4.016","1","3","5","3.519","0.756621543","45043","14451.0","6631","177","1358","5.637","45043","10533","231727","27.42","22.63","14.4 - 14.5 s","0.5271185311813157","0.4183417700577141","3"
"article","Desktop","0","14600","20364.474173772","23476","4.08","1","3","5","3.549","0.754430687","44397","14550.0","6645","178","1391","5.707","44397","10172","231128","26.94","23.18","14.5 - 14.6 s","0.5287744667432485","0.4183417700577141","3"
"article","Desktop","0","14700","20530.458622327","23278","3.974","1","3","5","3.551","0.761046131","44544","14650.0","6505","177","1367","5.628","44544","10446","228965","27.46","22.78","14.6 - 14.7 s","0.5225844109195402","0.4183417700577141","3"
"article","Desktop","0","14800","20647.969223294","22817","4.018","1","3","5","3.521","0.759193098","43670","14751.0","6383","176","1360","5.62","43670","10281","223789","27.57","22.67","14.7 - 14.8 s","0.5224868330661782","0.4183417700577141","3"
"article","Desktop","0","14900","20540.48505371","22549","4.057","1","3","5","3.518","0.758577937","43136","14850.0","6398","175","1354","5.639","43136","10324","221872","28.1","22.57","14.8 - 14.9 s","0.522742025222552","0.4183417700577141","3"
"article","Desktop","0","15000","20726.973050137","22226","3.972","1","3","5","3.5","0.762240619","42781","14950.0","6212","175","1343","5.564","42781","10327","217251","28.24","22.38","14.9 - 15.0 s","0.5195296977630256","0.4183417700577141","3"
"article","Desktop","0","15100","20771.381630408","22070","4.018","1","3","5","3.517","0.760055288","42497","15050.0","6191","175","1363","5.604","42497","10233","216918","28.19","22.72","15.0 - 15.1 s","0.5193307762900911","0.4183417700577141","3"
"article","Desktop","0","15200","20768.509730153","21679","4.009","1","3","5","3.467","0.762618221","42002","15150.0","6142","174","1335","5.536","42002","10345","212165","28.85","22.25","15.1 - 15.2 s","0.5161420884719775","0.4183417700577141","3"
"article","Desktop","0","15300","20763.317928656","21007","3.994","1","3","5","3.448","0.765112317","41131","15250.0","6024","172","1328","5.488","41131","10413","205913","29.66","22.13","15.2 - 15.3 s","0.5107339962558654","0.4183417700577141","3"
"article","Desktop","0","15400","20816.749755589","21089","3.97","1","3","5","3.451","0.76540738","41314","15350.0","6012","174","1325","5.478","41314","10432","206159","29.55","22.08","15.3 - 15.4 s","0.5104565038485743","0.4183417700577141","3"
"article","Desktop","0","15500","21398.975603574","20638","4.035","1","3","5","3.457","0.767699777","40937","15450.0","5993","174","1347","5.491","40937","10509","204325","30.07","22.45","15.4 - 15.5 s","0.5041405085863644","0.4183417700577141","3"
"article","Desktop","0","15600","21167.301799193","20187","4.047","1","3","5","3.407","0.768363184","40404","15551.0","5812","173","1336","5.429","40404","10524","199686","30.42","22.27","15.5 - 15.6 s","0.49962874962874965","0.4183417700577141","3"
"article","Desktop","0","15700","21030.11901803","20063","3.983","1","3","5","3.404","0.767871212","39905","15650.0","5713","173","1309","5.407","39905","10321","196729","30.19","21.82","15.6 - 15.7 s","0.5027690765568225","0.4183417700577141","3"
"article","Desktop","0","15800","21289.000176302","19729","4.041","1","3","5","3.418","0.768017276","39382","15751.0","5541","173","1333","5.443","39382","10305","195343","30.45","22.22","15.7 - 15.8 s","0.5009649078259103","0.4183417700577141","3"
"article","Desktop","0","15900","21459.651314622","19763","3.98","1","3","5","3.393","0.768302832","39330","15851.0","5565","173","1313","5.393","39330","10456","193163","30.97","21.88","15.8 - 15.9 s","0.5024917365878464","0.4183417700577141","3"
"article","Desktop","0","16000","21703.89784523","19370","3.972","1","3","5","3.376","0.771018976","38809","15950.0","5597","170","1290","5.359","38809","10452","189048","31.47","21.5","15.9 - 16.0 s","0.49911103094642995","0.4183417700577141","3"
"article","Desktop","0","16100","21570.133804022","18902","4.01","1","3","5","3.388","0.770712589","38080","16050.0","5481","173","1322","5.379","38080","10329","186473","31.69","22.03","16.0 - 16.1 s","0.4963760504201681","0.4183417700577141","3"
"article","Desktop","0","16200","21687.144138988","18651","3.975","1","3","5","3.374","0.771556445","37577","16150.0","5300","172","1310","5.347","37577","10215","182749","31.65","21.83","16.1 - 16.2 s","0.4963408467945818","0.4183417700577141","3"
"article","Desktop","0","16300","21852.656264051","18399","4.029","1","3","5","3.371","0.773328711","37517","16250.0","5257","173","1331","5.348","37517","10480","182466","32.49","22.18","16.2 - 16.3 s","0.4904176773196151","0.4183417700577141","3"
"article","Desktop","0","16400","21921.708231068","18224","3.976","1","3","5","3.339","0.771549988","36940","16350.0","5255","172","1304","5.3","36940","10191","177997","32.16","21.73","16.3 - 16.4 s","0.49334055224688683","0.4183417700577141","3"
"article","Desktop","0","16500","21855.581196519","17797","3.91","1","3","5","3.292","0.775694057","36705","16450.0","5126","169","1255","5.187","36705","10320","173329","32.68","20.92","16.4 - 16.5 s","0.4848658220950824","0.4183417700577141","3"
"article","Desktop","0","16600","22047.383107645","17626","3.961","1","3","5","3.324","0.77418747","36036","16550.0","5086","169","1279","5.261","36036","10152","172247","32.8","21.32","16.5 - 16.6 s","0.4891219891219891","0.4183417700577141","3"
"article","Desktop","0","16700","22127.787679276","17143","3.988","1","3","5","3.317","0.775044397","35300","16651.0","5003","171","1300","5.254","35300","9999","168590","33.0","21.67","16.6 - 16.7 s","0.48563739376770537","0.4183417700577141","3"
"article","Desktop","0","16800","22409.022065104","17101","3.94","1","3","5","3.292","0.776659196","35342","16750.0","4979","170","1264","5.198","35342","10087","166854","33.22","21.07","16.7 - 16.8 s","0.4838718804821459","0.4183417700577141","3"
"article","Desktop","0","16900","22343.869420438","16744","3.964","1","3","5","3.31","0.777403408","34714","16850.0","4856","168","1261","5.222","34714","9901","164758","33.16","21.02","16.8 - 16.9 s","0.48234141844788847","0.4183417700577141","3"
"article","Desktop","0","17000","22553.741451173","16554","3.983","1","3","5","3.302","0.775737623","34162","16950.0","4963","171","1278","5.232","34162","9627","161971","32.97","21.3","16.9 - 17.0 s","0.484573502722323","0.4183417700577141","3"
"article","Desktop","0","17100","22667.310449492","16422","3.919","1","3","5","3.285","0.776984936","33867","17050.0","4680","173","1284","5.186","33867","9613","159426","32.94","21.4","17.0 - 17.1 s","0.4848968021968288","0.4183417700577141","3"
"article","Desktop","0","17200","22741.367138735","16144","3.991","1","3","5","3.28","0.773848684","33232","17150.0","4795","171","1289","5.219","33232","9361","157445","32.92","21.48","17.1 - 17.2 s","0.48579682233991334","0.4183417700577141","3"
"article","Desktop","0","17300","22796.456242054","16087","3.92","1","3","5","3.289","0.776414845","33151","17251.0","4747","172","1282","5.191","33151","9390","156137","33.06","21.37","17.2 - 17.3 s","0.4852643962474737","0.4183417700577141","3"
"article","Desktop","0","17400","22845.923632491","15584","3.975","1","3","5","3.299","0.777498578","32459","17350.0","4563","172","1281","5.207","32459","9183","153638","32.92","21.35","17.3 - 17.4 s","0.4801133737946332","0.4183417700577141","3"
"article","Desktop","0","17500","23266.978406208","15370","3.942","1","3","5","3.306","0.776973465","31899","17450.0","4476","174","1285","5.205","31899","8869","150828","32.34","21.42","17.4 - 17.5 s","0.4818332863099157","0.4183417700577141","3"
"article","Desktop","0","17600","23022.603017111","15003","3.949","1","3","5","3.263","0.777002792","31199","17550.0","4407","171","1262","5.162","31199","8841","146208","33.0","21.03","17.5 - 17.6 s","0.4808807974614571","0.4183417700577141","3"
"article","Desktop","0","17700","23230.678459533","14885","3.957","1","3","5","3.302","0.775844971","30720","17650.0","4425","173","1280","5.219","30720","8594","145211","32.68","21.33","17.6 - 17.7 s","0.4845377604166667","0.4183417700577141","3"
"article","Desktop","0","17800","23188.936198284","14483","3.929","1","3","5","3.314","0.779234532","30228","17750.0","4303","175","1297","5.197","30228","8403","142413","32.41","21.62","17.7 - 17.8 s","0.4791253142781527","0.4183417700577141","3"
"article","Desktop","0","17900","23648.93687933","14464","3.921","1","3","5","3.31","0.775163949","29720","17850.0","4232","176","1312","5.219","29720","8180","140626","32.09","21.87","17.8 - 17.9 s","0.4866756393001346","0.4183417700577141","3"
"article","Desktop","0","18000","23654.763259652","14457","3.933","1","3","5","3.299","0.774351707","29574","17950.0","4264","176","1293","5.222","29574","8188","139761","32.35","21.55","17.9 - 18.0 s","0.48884155001014407","0.4183417700577141","3"
"article","Desktop","0","18100","23937.336138723","14014","3.845","1","3","5","3.305","0.7773049","28868","18051.0","4213","174","1268","5.172","28868","7920","135156","32.12","21.13","18.0 - 18.1 s","0.48545101842870997","0.4183417700577141","3"
"article","Desktop","0","18200","23631.873494289","13901","3.947","1","3","5","3.328","0.771044798","28039","18150.0","4170","176","1322","5.285","28039","7534","133882","31.56","22.03","18.1 - 18.2 s","0.4957737437141125","0.4183417700577141","3"
"article","Desktop","0","18300","23920.761328315","13781","3.905","1","3","5","3.325","0.769721789","27661","18250.0","4060","177","1303","5.27","27661","7288","131963","30.88","21.72","18.2 - 18.3 s","0.4982104768446549","0.4183417700577141","3"
"article","Desktop","0","18400","24237.023623664","13273","3.905","1","3","5","3.299","0.774996686","27236","18350.0","4038","176","1285","5.202","27236","7375","127902","31.79","21.42","18.3 - 18.4 s","0.48733294169481567","0.4183417700577141","3"
"article","Desktop","0","18500","24301.469370804","13277","3.948","1","3","5","3.324","0.770784646","26802","18451.0","3954","181","1327","5.28","26802","7020","128098","30.72","22.12","18.4 - 18.5 s","0.4953734795910753","0.4183417700577141","3"
"article","Desktop","0","18600","24404.013524416","12891","3.91","1","3","5","3.315","0.771848201","26074","18550.0","3860","178","1310","5.248","26074","6816","124064","30.68","21.83","18.5 - 18.6 s","0.49440055227429625","0.4183417700577141","3"
"article","Desktop","0","18700","24564.185984456","12924","3.912","1","3","5","3.354","0.769353334","25841","18650.0","3860","180","1328","5.311","25841","6657","123920","30.29","22.13","18.6 - 18.7 s","0.5001354436747804","0.4183417700577141","3"
"article","Desktop","0","18800","24739.379103271","12745","3.939","1","3","5","3.368","0.765712323","25279","18751.0","3751","182","1372","5.354","25279","6497","122573","30.18","22.87","18.7 - 18.8 s","0.5041734245816686","0.4183417700577141","3"
"article","Desktop","0","18900","24592.479609594","12295","3.915","1","3","5","3.335","0.770129122","24707","18850.0","3738","180","1322","5.283","24707","6414","117873","30.59","22.03","18.8 - 18.9 s","0.4976322499696442","0.4183417700577141","3"
"article","Desktop","0","19000","24942.152681867","12475","3.903","1","3","5","3.362","0.76730527","24751","18950.0","3778","182","1340","5.329","24751","6220","119062","29.66","22.33","18.9 - 19.0 s","0.5040200395943598","0.4183417700577141","3"
"article","Desktop","0","19100","24933.52774333","12416","3.947","1","3","5","3.39","0.764276032","24456","19050.0","3703","183","1365","5.394","24456","5949","119093","28.67","22.75","19.0 - 19.1 s","0.5076872751063134","0.4183417700577141","3"
"article","Desktop","0","19200","25053.059449383","11822","3.938","1","3","5","3.347","0.768073988","23700","19150.0","3564","182","1345","5.311","23700","6086","113546","30.22","22.42","19.1 - 19.2 s","0.4988185654008439","0.4183417700577141","3"
"article","Desktop","0","19300","25356.121580619","11691","3.873","1","3","5","3.342","0.769684188","23453","19251.0","3566","181","1295","5.272","23453","5905","111468","29.69","21.58","19.2 - 19.3 s","0.4984863343708694","0.4183417700577141","3"
"article","Desktop","0","19400","25282.215615604","11705","3.888","1","3","5","3.381","0.767484435","23222","19351.0","3533","185","1358","5.341","23222","5745","111767","29.18","22.63","19.3 - 19.4 s","0.5040478856256998","0.4183417700577141","3"
"article","Desktop","0","19500","25409.426406624","11596","3.923","1","3","5","3.419","0.765925453","22821","19451.0","3488","187","1392","5.412","22821","5582","111331","28.87","23.2","19.4 - 19.5 s","0.5081284781560843","0.4183417700577141","3"
"article","Desktop","0","19600","25374.729948006","11138","3.832","1","3","5","3.338","0.771278278","22443","19550.0","3303","183","1314","5.24","22443","5629","106192","29.41","21.9","19.5 - 19.6 s","0.49627946352983116","0.4183417700577141","3"
"article","Desktop","0","19700","25975.62066087","10947","3.851","1","2","5","3.365","0.767066412","21686","19651.0","3235","184","1341","5.309","21686","5361","103839","29.06","22.35","19.6 - 19.7 s","0.5047957207414923","0.4183417700577141","3"
"article","Desktop","0","19800","25946.890703147","11053","3.867","1","2","5","3.402","0.766739625","21811","19751.0","3306","184","1361","5.362","21811","5316","105554","28.73","22.68","19.7 - 19.8 s","0.5067626427032231","0.4183417700577141","3"
"article","Desktop","0","19900","25760.80027008","10773","3.873","1","3","5","3.331","0.767444439","21489","19850.0","3260","185","1333","5.272","21489","5327","102327","29.22","22.22","19.8 - 19.9 s","0.5013262599469496","0.4183417700577141","3"
"article","Desktop","0","20000","26245.801300943","10570","3.857","1","2","5","3.338","0.769647211","21069","19951.0","3243","183","1330","5.273","21069","5292","100132","29.69","22.17","19.9 - 20.0 s","0.5016849399591817","0.4183417700577141","3"
"article","Mobile","0","100","24456.75","1","5.0","5","5","5","3.0","0.375","1","50.0","0","1277","10215","8.0","1","0","8","0.0","170.25","0 - 100 ms","1.0","0.4183417700577141","3"
"article","Mobile","0","200","4857.185945246","61","4.229","1","3","5","5.712","0.71962975","80","180.5","0","164","1561","8.937","80","1","672","1.25","26.02","100 - 200 ms","0.7625","0.4183417700577141","3"
"article","Mobile","0","300","6993.80285784","369","4.303","1","3","6","5.945","0.748515406","548","267.0","1","174","1853","8.843","548","9","4561","1.65","30.88","200 - 300 ms","0.6733576642335767","0.4183417700577141","3"
"article","Mobile","0","400","6094.129190172","1086","4.238","1","3","6","5.52","0.73403671","1568","362.0","1","160","1730","8.455","1568","10","12518","0.64","28.83","300 - 400 ms","0.6926020408163265","0.4183417700577141","3"
"article","Mobile","0","500","5571.893449157","2075","4.159","1","3","5","5.525","0.722485183","2918","456.0","6","153","1675","8.483","2918","24","23467","0.82","27.92","400 - 500 ms","0.7111034955448937","0.4183417700577141","3"
"article","Mobile","0","600","5617.866835964","3382","4.374","1","3","6","5.464","0.722378239","4863","556.0","35","154","1723","8.507","4863","62","39135","1.28","28.72","500 - 600 ms","0.6954554801562821","0.4183417700577141","3"
"article","Mobile","0","700","5325.570914834","5232","4.236","1","3","6","5.409","0.719036569","7448","655.0","73","160","1687","8.385","7448","103","59114","1.4","28.12","600 - 700 ms","0.7024704618689581","0.4183417700577141","3"
"article","Mobile","0","800","5096.129846943","7944","4.282","1","3","6","5.315","0.71586498","11290","757.0","87","160","1686","8.328","11290","238","88986","2.12","28.1","700 - 800 ms","0.7036315323294952","0.4183417700577141","3"
"article","Mobile","0","900","4466.296743627","12798","4.295","1","3","6","5.496","0.711269499","17771","856.0","150","163","1771","8.589","17771","440","143809","2.5","29.52","800 - 900 ms","0.7201620617860559","0.4183417700577141","3"
"article","Mobile","0","1000","4118.094753044","19661","4.343","1","3","6","5.566","0.711620289","27318","955.0","229","161","1759","8.692","27318","761","223301","2.81","29.32","0.9 - 1.0 s","0.7197086170290651","0.4183417700577141","3"
"article","Mobile","0","1100","3863.460485709","28833","4.332","1","3","6","5.566","0.712133189","39957","1055.0","356","159","1749","8.693","39957","1241","326575","3.13","29.15","1.0 - 1.1 s","0.721600720774833","0.4183417700577141","3"
"article","Mobile","0","1200","3670.214481472","41515","4.407","1","3","6","5.572","0.709244921","57496","1154.0","530","162","1804","8.755","57496","1922","474184","3.37","30.07","1.1 - 1.2 s","0.7220502295811883","0.4183417700577141","3"
"article","Mobile","0","1300","3511.067347202","57704","4.422","1","3","6","5.539","0.705488475","79359","1254.0","685","160","1774","8.754","79359","2937","656420","3.73","29.57","1.2 - 1.3 s","0.727126097859096","0.4183417700577141","3"
"article","Mobile","0","1400","3497.510764098","77208","4.433","1","3","6","5.521","0.703743063","106294","1354.0","858","164","1817","8.741","106294","4034","880271","3.83","30.28","1.3 - 1.4 s","0.726362729787194","0.4183417700577141","3"
"article","Mobile","0","1500","3470.958801182","100213","4.413","1","3","6","5.44","0.701594456","137985","1453.0","1031","165","1813","8.646","137985","5647","1133389","4.12","30.22","1.4 - 1.5 s","0.7262601007355872","0.4183417700577141","3"
"article","Mobile","0","1600","3438.780503441","123191","4.414","1","3","6","5.331","0.696979032","169523","1553.0","1142","168","1824","8.54","169523","7433","1378891","4.41","30.4","1.5 - 1.6 s","0.7266919533042714","0.4183417700577141","3"
"article","Mobile","0","1700","3469.693811745","141528","4.402","1","3","6","5.202","0.693707388","195154","1652.0","1388","171","1824","8.395","195154","9620","1564463","4.96","30.4","1.6 - 1.7 s","0.7252118839480616","0.4183417700577141","3"
"article","Mobile","0","1800","3559.164050342","151497","4.388","1","3","6","5.051","0.691007936","210331","1751.0","1632","172","1817","8.212","210331","11840","1653236","5.67","30.28","1.7 - 1.8 s","0.7202789888318888","0.4183417700577141","3"
"article","Mobile","0","1900","3673.66877703","152035","4.342","1","3","6","4.902","0.691123183","213173","1850.0","1923","173","1787","7.999","213173","13891","1633411","6.58","29.78","1.8 - 1.9 s","0.7132000769328198","0.4183417700577141","3"
"article","Mobile","0","2000","3866.642256636","146132","4.308","1","3","6","4.771","0.693179319","208033","1950.0","2248","172","1748","7.797","208033","15864","1554558","7.71","29.13","1.9 - 2.0 s","0.7024462465089674","0.4183417700577141","3"
"article","Mobile","0","2100","3997.142395353","138548","4.266","1","3","6","4.645","0.69609963","200586","2050.0","2543","171","1720","7.592","200586","17521","1459114","8.85","28.67","2.0 - 2.1 s","0.6907162015295185","0.4183417700577141","3"
"article","Mobile","0","2200","4200.107869888","132107","4.236","1","3","6","4.555","0.699834449","194338","2150.0","2649","169","1681","7.435","194338","19094","1383249","9.96","28.02","2.1 - 2.2 s","0.6797795593244759","0.4183417700577141","3"
"article","Mobile","0","2300","4286.326170622","129856","4.229","1","3","6","4.462","0.702343016","193765","2251.0","2947","167","1643","7.297","193765","20878","1351874","10.94","27.38","2.2 - 2.3 s","0.6701726317962481","0.4183417700577141","3"
"article","Mobile","0","2400","4340.258361552","130655","4.203","1","3","5","4.368","0.703431525","197159","2351.0","3269","166","1615","7.154","197159","22805","1347958","11.76","26.92","2.3 - 2.4 s","0.6626884900004565","0.4183417700577141","3"
"article","Mobile","0","2500","4533.03209537","127112","4.16","1","3","5","4.272","0.706397236","194497","2450.0","3493","166","1591","6.991","194497","24534","1298552","12.84","26.52","2.4 - 2.5 s","0.6535422140187253","0.4183417700577141","3"
"article","Mobile","0","2600","4649.809032877","122008","4.123","1","3","5","4.214","0.711649672","189628","2550.0","3609","165","1569","6.867","189628","26354","1243495","14.17","26.15","2.5 - 2.6 s","0.643407091779695","0.4183417700577141","3"
"article","Mobile","0","2700","4875.386405095","115030","4.099","1","3","5","4.163","0.716337428","181988","2650.0","3770","164","1537","6.755","181988","27061","1172057","15.18","25.62","2.6 - 2.7 s","0.6320746422841066","0.4183417700577141","3"
"article","Mobile","0","2800","5030.723263312","107536","4.097","1","3","5","4.079","0.720880972","173421","2750.0","3788","161","1500","6.62","173421","28377","1094339","16.73","25.0","2.7 - 2.8 s","0.620086379388886","0.4183417700577141","3"
"article","Mobile","0","2900","5237.316772996","100722","4.052","1","3","5","4.011","0.725488522","165348","2850.0","3972","158","1461","6.48","165348","29063","1019903","18.01","24.35","2.8 - 2.9 s","0.6091516075186879","0.4183417700577141","3"
"article","Mobile","0","3000","5362.511844864","94796","4.016","1","3","5","3.93","0.730709243","158899","2950.0","4186","156","1427","6.326","158899","29983","956335","19.38","23.78","2.9 - 3.0 s","0.5965802176225149","0.4183417700577141","3"
"article","Mobile","0","3100","5549.055560557","89446","4.011","1","3","5","3.863","0.734596905","152438","3050.0","4347","154","1402","6.216","152438","30746","900154","20.76","23.37","3.0 - 3.1 s","0.5867697030924047","0.4183417700577141","3"
"article","Mobile","0","3200","5760.445452896","83833","3.962","1","3","5","3.771","0.738681741","145483","3150.0","4436","150","1350","6.055","145483","31069","835365","22.03","22.5","3.1 - 3.2 s","0.5762391482166301","0.4183417700577141","3"
"article","Mobile","0","3300","5927.845699843","78910","3.922","1","3","5","3.722","0.744408487","139662","3250.0","4572","149","1324","5.939","139662","31445","785888","23.28","22.07","3.2 - 3.3 s","0.5650069453394624","0.4183417700577141","3"
